"uuid","genus","specificepithet","longitude","latitude","elevation","temperature","precipitation","landcover"
"3f15d6da-bd4a-42d1-8ce1-89dedbd2f4d3","lynx","canadensis","-85.2166667","50.0333333","162","16","786","5"
"504d82a3-f866-4202-bf2a-3a176040fe01","lynx","canadensis","-114.113965","45.223808","2043","38","319","1"
"50a5d161-02e6-456d-8110-afc370345f69","lynx","canadensis","-161.365","55.952778","0","41","757","5"
"52082b30-df67-4689-b5f0-35868ed084bd","lynx","canadensis","-106.44944","37.02056","3064","29","735","1"
"5217eb51-f1f4-4952-92ec-6179fb8931d1","lynx","canadensis","-84.4102286010975","48.46181473422528","375","23","855","1"
"52670eb9-006d-4c9a-b261-419eecfaca59","lynx","canadensis","-153.54","61.56","1225","-48","603","16"
"533255d6-9e04-4028-a850-ac0d0061246f","lynx","canadensis","-147.275278","63.189722","1287","-54","392","7"
"54731ac5-d5e5-44ed-896c-4adb429bf887","lynx","canadensis","-114.16912583513697","54.90980250466862","598","29","529","1"
"54a8a334-55f9-4503-a9e4-c757a71bb2d2","lynx","canadensis","-116.103966","40.713807","1497","107","197","7"
"53a6abf4-ef1b-46d0-811a-609ac0922db4","lynx","canadensis","-142.277727","63.334913","793","-37","302","7"
"56010a81-1b46-4df0-9e2d-2715b4c30ae4","lynx","canadensis","-142.51","63.13","503","-18","227","1"
"5592ac65-28c7-477e-8f6a-d3d75a4ecf76","lynx","canadensis","-146.54271","63.243407","934","-34","504","7"
"5799cec3-b836-40f9-90e7-b5fdc5eca52a","lynx","canadensis","-144.0666666667","63.6625","435","-16","300","7"
"58175f49-834d-4e34-bfd8-d6bc8111710d","lynx","canadensis","-117.57755596099784","53.42643855033259","975","35","462","5"
"5826b909-9be3-48f0-aeb4-64850d489165","lynx","canadensis","-141.9666666667","63.75","581","-30","217","7"
"5703be1d-f47c-4882-b0ba-e744843d13d8","lynx","canadensis","-149.277222","65.076667","94","-15","281","7"
"582aa2aa-4159-4765-a3b4-3072a9acd47b","lynx","canadensis","-119.456667","51.002222","551","78","496","1"
"58eb12db-c50f-4d4c-a552-55d1fa564543","lynx","canadensis","-147.05","64.96","185","-16","321","5"
"588ef40a-3775-4a90-9506-e4bad86e3bdb","lynx","canadensis","-143.722222","66.654444","163","-35","191","5"
"58addf69-13d0-49ff-a6f2-1f61b7453fa4","lynx","canadensis","-148.353333","64.9525","855","-54","455","6"
"595e483e-6fcd-4d3a-8952-192b819c22f0","lynx","canadensis","-146.412222","61.9675","545","-10","368","7"
"59d34677-aa8d-4121-874b-fe64c02c2fea","lynx","canadensis","-83.2732","47.106790000000004","405","34","806","5"
"5a084fbb-edd6-4201-a476-178375b4b805","lynx","canadensis","-150.25","60.1666666667","1011","-14","808","7"
"5a25492e-2ff5-431e-918a-7f52fcd5f673","lynx","canadensis","-152.07694093429652","67.79205037890341","1224","-114","326","7"
"59bf09d4-01b5-4c31-b7df-e0add40a8034","lynx","canadensis","-149.266667","64.216667","213","-9","330","7"
"5af1aa9a-f738-4bb2-b112-52a8a83b64b8","lynx","canadensis","-149.55","65.0166666667","95","-15","290","7"
"5b4d7dfb-bea5-41b7-a36e-6856d4c446fb","lynx","canadensis","-76.97047","44.58625","214","69","952","4"
"5adcb305-fa7a-4307-94cf-28464a8aa764","lynx","canadensis","-143.344722","63.086111","608","-21","233","5"
"5b427d9e-873c-4be8-89bf-c7cfe902f766","lynx","canadensis","-148.934256","66.117869","94","-28","270","7"
"5b69627f-fc51-42df-82ac-ad105da31efd","lynx","canadensis","-146.999167","64.528611","194","-7","363","5"
"5cbb2383-9042-42db-acb5-684068044be7","lynx","canadensis","-81.6166667","48.0666667","372","24","854","5"
"5cdc1c66-9057-4511-b90a-01a979aad1be","lynx","canadensis","-147.7333333333","64.0375","981","-45","420","7"
"5c62f756-a987-4e77-9723-06af98ed1f4b","lynx","canadensis","-147.747222","64.84","135","-11","315","5"
"5d4ecb8f-32c2-4999-ba35-5e07a2173cc6","lynx","canadensis","-145.513611","62.529167","582","-9","338","7"
"5f15fcf1-89d0-4bec-8fb4-e286ea694c9e","lynx","canadensis","-145.87","63.58","601","-18","508","7"
"5f5dceee-14bc-49d4-9c7c-41a4ace6537c","lynx","canadensis","-80.5833333","48.3333333","315","22","862","5"
"5f159e44-315f-46df-bf36-8f027e7dffc3","lynx","canadensis","-143.916667","65.083333","1177","-73","336","7"
"5ffbf02b-c7f1-4eb2-b3db-3bc44840a4b0","lynx","canadensis","-149.525","61.0375","988","-18","900","7"
"60c21a44-3ae9-4726-9d81-479333c53c65","lynx","canadensis","-82.1666667","48.5166667","296","24","739","5"
"60d5d197-1a2f-472b-861d-a80516b1a1f4","lynx","canadensis","-125.3167","52.4667","1104","36","347","1"
"60e077ba-dcd2-4d1e-86bc-2441a52a03c0","lynx","canadensis","-149.96","61.15","38","36","515","7"
"61519bfd-268b-445b-ac81-5f43c152be29","lynx","canadensis","-142.5183","63.1369","502","-18","222","7"
"61a651fc-78b6-47b9-a16a-7abc3e0a70d2","lynx","canadensis","-143.9633","62.7065","651","-16","399","7"
"620b7675-4d0d-4808-af97-2655b59781cd","lynx","canadensis","-147.46","65.1","330","-27","355","7"
"621e3f66-9638-43ab-ad00-173287c8a7fd","lynx","canadensis","-80.2166667","47.3666667","291","35","774","5"
"651e022c-b305-4671-9411-833b831e4a83","lynx","canadensis","-91.2166667","50.5166667","390","15","611","5"
"620ba922-2246-4e65-99fc-a1768b20fd16","lynx","canadensis","-141.2","64.788056","283","-17","271","1"
"62181910-4afc-4d05-86cd-94d47c215619","lynx","canadensis","-147.911944","64.795556","127","-10","307","5"
"62268470-4eef-467d-ad62-98698d5f4258","lynx","canadensis","-83.066667","42.283333","181","97","853","10"
"62d45f1e-2454-4870-ae2a-8f44f4162f33","lynx","canadensis","-151.55","63.86","198","-8","402","7"
"62d71e27-7ef3-47a1-8164-a8bad6daf7c0","lynx","canadensis","-143.7333333333","61.425","415","7","447","7"
"63e220a6-a379-4f86-9969-c4fd3b4826c6","lynx","canadensis","-84.39314170687054","46.48192192921165","201","50","943","13"
"6444abba-3438-4b10-819c-7fbbd7b72bdc","lynx","canadensis","-147.3638888889","65.3588888889","611","-48","394","7"
"64696f4b-6faf-4e55-a656-7d00d5629afe","lynx","canadensis","-147.36","64.35","265","-8","305","5"
"64a68949-1b96-4d74-9d13-9c3da0e6fa49","lynx","canadensis","-147.3644444444","64.3588888889","257","-8","305","5"
"64e356f5-e452-4077-8f0e-20d428df27f5","lynx","canadensis","-121.8444","53.0685","1119","32","661","1"
"652e809f-103d-4c26-b7ef-0451c27e2b6a","lynx","canadensis","-144.44","61.51","201","18","368","7"
"65f0ca29-1136-4989-befb-412be307039b","lynx","canadensis","-149.810278","65.672222","78","-23","233","5"
"65f6e4e7-2f3f-4627-9822-da9ecf3eec7c","lynx","canadensis","-151.0230555556","60.8002777778","0","38","485","17"
"1dfa1c31-46df-4483-b8b0-7830c2a88399","lynx","canadensis","-150.294444","67.198056","302","-53","293","7"
"5160bebc-bcd6-42bd-9d79-39357a55cc86","lynx","canadensis","-147.9","64.81","131","-10","308","5"
"6740eebf-ea1a-4bfa-bd52-b629cac8c8db","lynx","canadensis","-142.5","63.4166666667","951","-46","300","5"
"66d94332-d197-4263-bbc4-ac12ba23b5e0","lynx","canadensis","-57.333333","49","85","47","1019","17"
"67051d84-9838-4ede-ae85-b8b058d86e2f","lynx","canadensis","-145.314444","62.299444","436","0","308","7"
"67ce5f76-678c-4334-8010-b31a2988b496","lynx","canadensis","-145.4","62.21","453","-1","302","7"
"67da6172-b8bd-49e4-a848-13cb0ab94330","lynx","canadensis","-148.251345","63.008448","952","-37","346","7"
"68cacb8e-5e37-4b62-a796-8272ba4f6cdf","lynx","canadensis","-113.219259","48.44219","1474","44","549","1"
"6b86cc3d-0898-40e5-bfbe-5c0994c4487d","lynx","canadensis","-147.6166666667","65.1305555556","686","-47","457","7"
"6b64b8e5-3eca-4ed1-ba66-6888a6642550","lynx","canadensis","-145.285833","61.955278","312","8","260","7"
"6ba9c9f6-fe64-45ed-81f4-8276704f2577","lynx","canadensis","-145.683333","68.383333","670","-85","167","7"
"6c5e1656-712d-4187-b7c7-91528996034b","lynx","canadensis","-149.9625","61.1516666667","38","36","515","7"
"6c88251e-8710-4d57-8898-6767ba934050","lynx","canadensis","-149.4422222222","60.1041666667","169","41","1838","7"
"6c65ae1a-2c3c-4cec-9977-8a732c5a3ce2","lynx","canadensis","-115.802576","45.08587","1870","46","628","1"
"6cee7d01-9965-48e6-8ee6-f7057658964e","lynx","canadensis","-111.883333","60","209","-14","369","5"
"6f1853d3-a6d4-4707-90b0-e9e7796bd64d","lynx","canadensis","-87.0166667","49.6166667","338","13","693","1"
"6edcb17f-8148-4998-9863-7c2fce25787f","lynx","canadensis","-84.7482186","49.2678238","357","15","751","5"
"6fa2f05f-6cb3-4396-8390-84661ed5d6cd","lynx","canadensis","-87.87843","48.9457","206","26","733","5"
"6debe80d-7f35-46de-88c7-d6f9565c782d","lynx","canadensis","-160.192778","56.373889","0","38","558","17"
"6e8fa8ae-1633-4114-aa04-5a59f90fb090","lynx","canadensis","-135.916667","62.866667","518","-5","264","1"
"6f4343a4-4114-4c01-9a04-da9f1000cfbd","lynx","canadensis","-146.1","64.25","270","-6","333","1"
"6f3d7597-c6c8-4242-b77f-597aa2afbe2e","lynx","canadensis","-145.382222","62.271389","428","1","291","7"
"6f782ab4-93cd-47ed-8f41-32bafbc45056","lynx","canadensis","-116.416667","53.583333","906","36","545","5"
"7199d333-fa82-4a10-b943-0b39af7c0d5b","lynx","canadensis","-118.06805600000001","49.866667","561","86","637","1"
"71a7076b-e52b-422b-9d7d-b5e428b13e2d","lynx","canadensis","-145.3041","62.3014","434","1","295","5"
"722e575a-7267-49cd-bb3f-cb3b590c0bf2","lynx","canadensis","-153.6383","62.5541","327","-5","381","5"
"7140d8ea-0d95-4c21-96cc-0ad92117cbfc","lynx","canadensis","-127.551752","62.083224","808","-27","356","7"
"722c6858-5a55-48fb-b7b7-d4bef5456a61","lynx","canadensis","-147.396389","66.359444","102","-30","246","7"
"738dfd54-f140-4e78-812d-d0cdaffd10c7","lynx","canadensis","-84.1666667","49.65","259","16","719","5"
"72e64fa2-f121-44df-9b8f-4766c387dd75","lynx","canadensis","-145.86","63.531111","640","-20","509","7"
"7326d26a-0a1f-49d7-b0b7-49e3f71e9569","lynx","canadensis","-164.8775","65.206667","59","-47","398","7"
"73694d6a-90a7-484b-959e-3b186f7458ec","lynx","canadensis","-149.280589","61.644307","166","20","417","5"
"73a34afd-212b-49c0-bb40-cf6ce0823e69","lynx","canadensis","-147.094362","64.669596","164","-8","331","7"
"75106aac-001d-4db9-9686-183bd277028f","lynx","canadensis","-133.8413888889","58.5175","14","51","1271","5"
"7519cf12-cef8-454a-a264-5e641ba54f00","lynx","canadensis","-148.0833333333","64.7333333333","128","-9","336","7"
"74ec95b5-fdc5-4241-af14-40f2f774f021","lynx","canadensis","-94.766667","53.966667","225","-5","521","17"
"752d5aa2-9eb4-4808-83d7-4381c8249a27","lynx","canadensis","-163.982778","65.659167","101","-54","354","7"
"76334864-f70c-42d9-81d5-1e0937a57045","lynx","canadensis","-147.13","62.7","764","-24","337","7"
"76d8d99e-e7f8-4c11-b69e-706cc1caa8eb","lynx","canadensis","-85.51413","48.7572","387","19","856","1"
"76f50737-a63d-40ef-b050-9ec2124a1666","lynx","canadensis","-79.3833333","43.6666667","115","87","818","13"
"7708720a-0dae-4d0a-9e5a-ada9d4cd06c4","lynx","canadensis","-147.25","64.35","286","-9","348","5"
"77394e3f-82bd-48c5-8a75-969c148d1ee2","lynx","canadensis","-82.6333333","47.2833333","507","26","887","5"
"75f82fed-bf0f-45c0-8be9-3799a1b263e7","lynx","canadensis","-145.843611","63.894444","482","-15","454","7"
"781a9260-cc7b-46a5-956c-18b02eaf89cf","lynx","canadensis","-80.6166667","49","301","15","870","5"
"78227e69-68c0-4902-9f4d-2a79a7690a47","lynx","canadensis","-142.8666666667","62.35","763","-22","223","5"
"78efd607-338f-4ba6-9f5c-d5e1ad1d84d9","lynx","canadensis","-69.356201","45.151684","152","65","1181","5"
"788c43fa-b378-4092-9a16-cbd5b371dd7c","lynx","canadensis","-118.666031","43.012103","1285","97","205","10"
"c6741b04-c600-4b09-b6cb-45f2d0eb39ca","lynx","canadensis","-145.537778","68.126944","635","-78","179","7"
"79e947df-77bf-486e-88f7-bc6d2733666c","lynx","canadensis","-147.71038451265824","64.47616740965651","176","-6","322","1"
"79ffbe33-4e3e-431c-bb70-24be3ebaa194","lynx","canadensis","-142.33","66.25","304","-36","241","5"
"7a87a77f-7b44-4b1a-9f13-9310839859f8","lynx","canadensis","-147.0833333333","64.6666666667","165","-8","329","7"
"7990ce60-b029-433e-a45f-ae22b66ab132","lynx","canadensis","-165.416389","64.502222","6","-28","385","13"
"7b37b774-4ec3-4c36-a6bf-1970e485d3da","lynx","canadensis","-149.48415646808104","61.388347477880544","85","29","357","5"
"7b5e9798-7ba2-4dcf-8659-692463ccaaf8","lynx","canadensis","-85.4333333","49.9166667","242","14","831","5"
"7bb4eed7-bf56-4004-b3fe-ad309b9eda91","lynx","canadensis","-143.9166666667","63.5666666667","564","-22","339","1"
"7bf490da-e46f-460d-b637-e409d4e15a7d","lynx","canadensis","-83.91317124204868","49.12299959051406","337","18","840","1"
"7c988c36-26eb-40bb-a2aa-1b35de54b841","lynx","canadensis","-147.92","64.88","179","-14","292","1"
"7cc9f7df-2591-44e9-89b2-17743c5f3a19","lynx","canadensis","-149.142223","61.128007","860","-12","1231","7"
"7d079759-4cf6-478a-b698-d0c763eb7fd3","lynx","canadensis","-143.35","63.38","471","-17","248","7"
"7d729889-c1c3-43c9-8033-105c62a946ad","lynx","canadensis","-142.1530277778","63.4571944444","844","-41","267","5"
"7d9ab893-c334-4d1c-be4e-90799ac55fa8","lynx","canadensis","-154.15","62.9666666667","137","3","410","5"
"28ca35d8-51f4-4bfa-8c7d-0718a1a02dff","lynx","canadensis","-116.098709","41.947679","1675","86","387","10"
"66ce5a2f-e318-4e52-bd01-505d80a421c6","lynx","canadensis","-144.5333333333","63.7833333333","389","-13","367","17"
"7d61a911-df3c-4f96-9654-6f4784cd48dd","lynx","canadensis","-160.948333","64.132222","0","-22","314","17"
"7d7d0739-00eb-4ce6-ace1-ce4e3c3d10f3","lynx","canadensis","-151.069167","62.570833","682","-19","654","6"
"7d8c684b-efb0-4c0d-8a86-d18fff7f971c","lynx","canadensis","-150.448889","61.428889","8","35","570","5"
"7ebcdf3a-333b-4f2f-9ed0-484ecd19fccd","lynx","canadensis","-144.442","61.5156","340","11","439","7"
"7ef91ea9-9000-4067-8d5e-b092daf2c4ec","lynx","canadensis","-82.7833333","47.9666667","391","25","699","5"
"7fe79bce-e2c8-4ccd-bce3-8bb39fc3ce42","lynx","canadensis","-147.6716166667","64.9207","343","-24","376","5"
"7ff3a9b5-687a-4b98-8011-8df5984149cd","lynx","canadensis","-145.1333333333","64.0583333333","327","-9","400","1"
"7ef3e1f6-25cd-4aed-8e8f-910d04311b32","lynx","canadensis","-145.208889","61.611389","501","-1","303","7"
"7f355855-ba7f-44a4-aeae-87d52c6ca68a","lynx","canadensis","-147.143611","64.71","157","-8","327","1"
"81eddbb1-0a4c-4b2c-acc2-0c7a7e99d042","lynx","canadensis","-84.4","49.25","333","17","807","1"
"82224865-0978-42f3-8a04-fb636b26d024","lynx","canadensis","-147.54712","64.8370883333","135","-11","317","7"
"82a01515-198e-4aac-8752-e1b8b331918c","lynx","canadensis","-135.483333","62.866667","713","-16","321","7"
"82f9e115-0f37-492e-9bd0-6160b23ae0f2","lynx","canadensis","-133.916667","59.416667","669","9","374","5"
"83731976-fc9e-4f7f-bf95-8b6ae4507a8a","lynx","canadensis","-59.219167","47.803611","18","52","1199","1"
"8389d925-fe92-4719-a109-9c0540e31d1f","lynx","canadensis","-117.373135","48.12085","685","90","633","1"
"84c101d0-e61a-4634-a3a1-2129dd14088c","lynx","canadensis","-81","47.55","376","29","789","5"
"84c88f2a-0f06-4458-b29b-a3d1e775a012","lynx","canadensis","-145.5323","61.4291","578","-6","496","7"
"85629a8f-ab7a-42f3-a86c-0d39a2a03441","lynx","canadensis","-83.14607","47.19304","513","27","943","5"
"8978108b-6de2-4dc0-818e-5f18b72e36c0","lynx","canadensis","-82.73489","48.90654","287","21","811","5"
"84de3d3d-b150-4fb3-8a31-9ebaa04ddc14","lynx","canadensis","-117.551727","48.526261","1206","57","521","1"
"86754f60-73ad-410b-96b2-01590e889d2b","lynx","canadensis","-122.69892359910125","57.44643050155895","943","2","432","1"
"86ad2873-4dc1-4a89-9afc-f0be5924641b","lynx","canadensis","-89.1921880360685","47.89999154656207","193","37","807","17"
"8701157f-1dd1-4be5-a32f-2b55f9d99ea6","lynx","canadensis","-143.78","63.5","542","-21","333","5"
"871eaeb0-f6c4-4589-8f6e-8f68dd2cc4db","lynx","canadensis","-81.3666667","49.0833333","272","17","873","5"
"8723fcec-6043-48c2-9e87-7bb80dd58894","lynx","canadensis","-98.8874969","55.7852783","244","-16","492","17"
"877cd647-9c49-494d-a3d0-09443df12ba8","lynx","canadensis","-148.08","64.73","129","-9","334","7"
"86b2e2bd-2828-4299-88c8-4540af694cef","lynx","canadensis","-149.481944","61.388889","110","28","358","5"
"87ddc521-428b-4e43-85ab-d67b5d5ea830","lynx","canadensis","-119.6667","49.6","590","86","300","1"
"88153d1b-44e5-4ffb-9682-138ab3a3fc0c","lynx","canadensis","-121.43","53.24","957","38","746","1"
"887fdf6b-4131-4b2a-a393-b89d59f640ac","lynx","canadensis","-141.68","62.81","528","-16","288","5"
"88a96122-e139-49f4-9720-7bdc054f36f9","lynx","canadensis","-144.846111","66.608056","136","-33","175","7"
"894b0250-cb64-4494-ac9f-704ce2c8887b","lynx","canadensis","-149.1166666667","64.4","138","-7","340","7"
"89844505-ff66-4e57-b546-c8eb90444fe8","lynx","canadensis","-139.7272222222","59.5469444444","33","45","3995","17"
"89a5abd7-67a7-456d-b1cf-49b8562fa884","lynx","canadensis","-148.1347222222","64.5972222222","135","-7","344","1"
"89abc59c-9b58-4cca-8541-b9306a3575e1","lynx","canadensis","-141.9","64.05","519","-28","251","7"
"8a20803e-0b05-463d-8773-a19f1f4b549e","lynx","canadensis","-147.71881300378394","64.83734677356986","136","-11","315","13"
"8aad4844-23e3-4947-9010-3e4887d8d504","lynx","canadensis","-81.5166667","48.2333333","374","22","921","5"
"8adb7efd-0673-4c08-843d-b5b9dae8facd","lynx","canadensis","-147.3638888889","64.3588888889","257","-8","305","5"
"89b4c945-6bf3-40f2-8431-301d8372cff7","lynx","canadensis","-147.720833","64.845833","135","-11","311","13"
"89bd51c5-83b9-400a-b75b-c9e6bfc98596","lynx","canadensis","-147.493611","61.8125","843","-28","489","7"
"89f26a15-e355-4176-8f05-aea85565e3fb","lynx","canadensis","-148.770262","64.903065","94","-11","309","17"
"8c221d31-8f0b-4765-984d-1ad3df70504d","lynx","canadensis","-156.8333333333","66","61","-32","370","6"
"8c6426b6-f78a-4ac4-bbbe-523259ffff47","lynx","canadensis","-146.481111","64.75","272","-15","288","6"
"8c91cbf5-3d3c-4595-a685-9c5c337f9da1","lynx","canadensis","-141.0075","63.622222","575","-28","240","7"
"8d05098e-ccb6-4f97-abf1-7d483674d357","lynx","canadensis","-150.6333333333","65","83","-16","326","5"
"8d958636-d1f0-4b35-9bae-45df2b79ed38","lynx","canadensis","-116.96779121926906","51.29998258135683","788","57","435","1"
"8d836d8f-a98b-4b46-8ff0-4fe097726109","lynx","canadensis","-145.675876","61.898648","658","-13","332","7"
"8e984e53-416f-46b5-bcb0-772b97d948a7","lynx","canadensis","-159.601603","70.801097","9","-106","130","17"
"8ee6cabe-dc17-4060-a301-4415bc892706","lynx","canadensis","-82.5","48.1333333","361","25","706","5"
"8f59cf27-cd4d-498c-b39b-7f308fbd1afc","lynx","canadensis","-120.31120000000001","48.7931","1626","27","515","1"
"8fd0bb60-38b4-4100-9f70-940347fad41d","lynx","canadensis","-146.0933518249276","62.09860015096835","671","-16","407","7"
"8e6a39f5-1c30-40f9-b576-6e764483312f","lynx","canadensis","-150.109444","62.323889","98","18","702","6"
"8e8dbe46-2b9a-43c5-a3f6-c38fead0c5de","lynx","canadensis","-143.346389","63.385278","470","-17","248","7"
"8ee905c4-d3f6-4c81-ac20-9a51d255e0ca","lynx","canadensis","-144.064444","63.661389","429","-16","303","7"
"2c8ca433-a373-4d4c-be5e-17da2f6d1f69","lynx","canadensis","-142.5213888889","63.4088888889","950","-46","322","5"
"7ddb3145-7d2b-4b43-8d1a-9ba61d5714ce","lynx","canadensis","-58.0333333333333","48.9","190","40","1120","5"
"90956e47-a0a4-4015-81e4-7b81a3fc3c83","lynx","canadensis","-147.9166666667","64.4166666667","197","-7","340","5"
"90b24043-b3ed-4575-91e7-542a0b6fd73d","lynx","canadensis","-82.9666667","49.5","237","18","811","1"
"91568238-fcb1-4470-be4f-23e7783e8895","lynx","canadensis","-147.1166666667","64.25","335","-10","329","1"
"918374ca-1822-4ee6-a325-e103b4f2f899","lynx","canadensis","-81.2666667","48.6666667","290","20","852","1"
"91bb33f8-e451-4594-b50e-b1dd77f82395","lynx","canadensis","-142","62.11","1472","-59","476","5"
"91e12bfc-d4ee-40f0-9a96-bd5c704892f0","lynx","canadensis","-146.5","64.5","233","-8","367","5"
"917840f6-d19d-4612-98b3-44c368bef8f6","lynx","canadensis","-148.4325","62.271389","875","-29","267","7"
"9297f927-92d8-402a-a96b-07b994ca206a","lynx","canadensis","-142.1166666667","63.1666666667","513","-19","264","7"
"939f1d9f-8f77-40c9-ac76-5e137c124a2d","lynx","canadensis","-138.7525787","67.6331482","354","-71","289","6"
"92b784ac-4cf3-4cff-8c30-1604df23f09d","lynx","canadensis","-146.83","64.41","286","-9","336","5"
"936b11de-3ceb-4c11-887c-3c3262963de2","lynx","canadensis","-79.7","47.8166667","228","33","866","5"
"937f7421-c765-4a85-8979-a6b12da3fbfa","lynx","canadensis","-81","47.8166667","403","24","840","5"
"93729bf9-30b7-4bff-9094-65c69003739b","lynx","canadensis","-145.546389","62.109167","439","0","310","7"
"93cdf067-4717-4921-9cc0-c7438e1f254f","lynx","canadensis","-146.48","61.88","544","-11","387","17"
"93f9b338-e2d5-4c16-bfc9-22d4bc47dab8","lynx","canadensis","-153.466667","63.633333","165","-5","355","5"
"93facde0-09d9-4aae-a515-1da0db55dba0","lynx","canadensis","-145.5","63","803","-24","471","7"
"93ff4c08-9d3a-41a7-b3ab-da3161482f9c","lynx","canadensis","-82.5","48.2666667","329","25","687","5"
"952c8f14-cca5-4fdf-9220-138ff27572fa","lynx","canadensis","-148.03","64.73","129","-9","331","1"
"948ab0e2-23b4-4072-b648-7fa84dcdc30c","lynx","canadensis","-116.780466","47.532939","810","87","664","17"
"94798303-6858-412e-97b3-d5a1eadfadc7","lynx","canadensis","-145.167778","61.663333","464","0","276","7"
"956827f2-f69f-4100-a6cd-a8fda310a71e","lynx","canadensis","-152.1666666667","65.8333333333","624","-55","376","7"
"96b9aab6-775f-4ad4-b233-31d6fb0d5553","lynx","canadensis","-114.32599060092454","50.886728137644745","1164","43","464","5"
"96bbedbb-7aae-4634-8e0e-66f6c2cc8a3a","lynx","canadensis","-154.7165","63.1061","119","2","416","5"
"970919f0-2d0a-4d15-ae06-cc3296357f04","lynx","canadensis","-115.578125","46.125","516","118","603","1"
"975932ca-de6f-4acb-9f3f-fa936ef8e80e","lynx","canadensis","-88.49986","49.08941","331","20","802","1"
"98682f3f-0954-4617-88d3-1ea9ac99a71f","lynx","canadensis","-144.5338898","63.7808323","389","-13","367","17"
"a44b2aa6-9a4f-4b0b-a28d-c41b504d2dca","lynx","canadensis","-83.2545","46.84515","442","34","975","5"
"9891b598-00c5-4427-ac94-da7a2b30c860","lynx","canadensis","-144.468056","63.693333","422","-14","346","7"
"9a173bea-461b-4217-9e3d-9689d1a73295","lynx","canadensis","-143.035","62.381944","1651","-69","330","5"
"9a52c5ee-c07b-42bf-b946-61a770d0d7c3","lynx","canadensis","-145.75","66.666667","124","-32","180","7"
"9b282254-5f77-4616-94e7-36068e3df34c","lynx","canadensis","-147.63","64.86","141","-11","346","7"
"9b2a2b3a-dbf5-48f9-a1df-d7ecaaba5df3","lynx","canadensis","-119.6484","48.5134","495","95","282","10"
"9b5af8a5-6c49-4424-827d-03de3d4672a4","lynx","canadensis","-143.94","62.82","1008","-37","365","7"
"9ce4eb5b-41f9-4927-8838-2cf5b4d7cdd7","lynx","canadensis","-145.28","61.95","317","8","263","7"
"9e8c7409-ea2c-431a-8299-1470343a3a4e","lynx","canadensis","-148.18","64.9","144","-13","302","5"
"9ee036b8-a055-40ba-9136-4da5c27d958f","lynx","canadensis","-146.4569","62.0634","737","-21","414","7"
"9d27074d-5a0b-4970-8b06-1ffd9282576a","lynx","canadensis","-145.426112","62.291803","523","-5","353","7"
"9d92a377-dcab-429c-87dc-7523000d6dd5","lynx","canadensis","-135.836389","57.989167","0","60","2533","7"
"9e41f4a4-d93b-45fe-92cd-bf73acc6ac1f","lynx","canadensis","-115.655","50.454722","957","56","272","10"
"9f23417f-2622-4827-8972-10dc9e2bf48b","lynx","canadensis","-76.9333333","44.7166667","194","69","833","5"
"9f52796d-5a37-472c-97c9-498dcc939a7c","lynx","canadensis","-152.20795722506733","67.54479285944383","288","-61","231","6"
"9f89675c-6801-4bb5-a7c4-1e20f44abd42","lynx","canadensis","-149.7586","62.9391","420","-9","750","7"
"9f8bdc9e-b45a-425c-a43d-3d42f4421b3a","lynx","canadensis","-149.5733333333","60.3922222222","132","38","927","6"
"9f6fbe06-9eb2-4c41-9f4d-41ef743289d3","lynx","canadensis","-142.841111","63.363611","488","-19","224","1"
"9fcb88e5-e255-49b1-a633-28dce939b519","lynx","canadensis","-143.803496","68.213823","744","-89","193","7"
"a11f1fcb-19cb-4ca8-805f-034b7935ca24","lynx","canadensis","-59.2166666666667","47.8","9","52","1265","1"
"a11f8b54-2424-45d7-b6b9-39e38eebd34b","lynx","canadensis","-141.5178","62.8963","552","-18","319","5"
"a18401ee-f168-4ae8-8b0a-a727f4634725","lynx","canadensis","-147.5013","64.8445","135","-11","315","5"
"a07d443f-2169-4868-a8c6-ea9a39a609c9","lynx","canadensis","-145.594479","63.782923","664","-24","423","7"
"a08571d7-1141-4256-9602-0933895e9133","lynx","canadensis","-152.607304","60.018006","1","40","1171","6"
"a6ce653d-a7d1-4339-9ffd-2c3f45f45dbf","lynx","canadensis","-150.333333","63.333333","1253","-60","771","16"
"a2853084-2e04-46dc-bfd9-b56a9a7b78ce","lynx","canadensis","-147.1333333333","62.7","758","-23","328","7"
"a2bce3a9-e2f0-415a-9cff-502e957b7695","lynx","canadensis","-147.4","66.4166666667","112","-31","244","7"
"a380c455-4bfa-4555-9e23-73594a261a86","lynx","canadensis","-84.18282936325365","46.3701192791767","178","53","852","5"
"385150e9-aec7-4ae8-be33-f72a911125c0","lynx","canadensis","-81","47.1833333","466","28","789","5"
"8fe6debb-5ea9-428c-af55-9dc898df3f17","lynx","canadensis","-148.966111","63.856944","453","-18","315","7"
"a336470b-2332-4a97-89bd-7559a2da8eef","lynx","canadensis","-112.730038","46.395761","1389","67","246","13"
"a4eae9af-81b1-4b60-8b93-a50dd31c889a","lynx","canadensis","-150.513332","60.845826","69","36","436","5"
"a4ee51d5-80f2-4ad8-ac8f-5ab49c50d485","lynx","canadensis","-141.113611","64.780556","269","-16","268","7"
"a556732a-68b8-4a7b-a98f-881b03e5e824","lynx","canadensis","-141.86","63.05","510","-18","266","1"
"a55cde43-ee9f-4316-92f7-994eeb0275bb","lynx","canadensis","-144.5267","61.3981","132","23","369","7"
