"uuid","genus","specificepithet","locality","country","stateprovince","county","datecollected","longitude","latitude","flags"
"cd96e559-4e39-41a2-9aa3-340fcc32cad3","felis","pardalis","guirocoba","mexico","sonora","","1933-05-20","-108.7","26.9666667","[""idigbio_georeference""]"
"5a953c1f-214a-406b-bcd0-525a10f38494","leopardus","pardalis","queimadas, rio itapicuru","brazil","bahia","","1913-12-12","-39.6333351","-10.9666662","[""idigbio_georeference""]"
"fc146150-7eec-4225-8e34-4890de54d761","leopardus","pardalis","rio madeira, porto velho","brazil","rondonia","","1915-04-05","-63.9000015","-8.7666664","[""idigbio_georeference""]"
"d630a857-5c20-447d-9ad4-4c4a69164660","felis","pardalis","naranhas, portoviejo","ecuador","manabí","","1965-01-24","-80.45","-1.05","[""idigbio_georeference""]"
"248f761f-40cd-4769-9e55-7f581262ea43","felis","pardalis","rio cayopa","ecuador","esmeraldas","","1967-07-02","-79","0.09048","[""idigbio_georeference""]"
"8d8a7cf5-5c91-4ba0-bf2f-b04c1a4738e0","leopardus","pardalis","kayser gebergte airstrip, e of zuid r","suriname","nickerie","","1960-12-24","-56.4500008","3.1166666","[""idigbio_georeference""]"
"c33ab56c-aa46-4e7c-907e-0d38324280d7","leopardus","pardalis","catival, upper rio san jorge","colombia","cordoba","","1949-07-30","-75.68333333","8.283333333","[""idigbio_georeference""]"
"2a563b73-4f94-4f19-be0c-d213995854ac","felis","pardalis","toachi","ecuador","pichincha","","1966-07-21","-78.95","-0.317","[""idigbio_georeference""]"
"9d065c73-6a20-42ae-844b-ca21e56a3cfb","leopardus","pardalis","el orinoco, rio cesar","colombia","cesar","valledupar district","1943-04-14","-73.396999","10.149519","[""geolocate_georeference""]"
"6be49177-24cd-49de-aa9e-d0fbc4058931","felis","pardalis","caune","ecuador","esmeraldas","","1963-05-29","-78.662794","0.839635","[""geolocate_georeference""]"
"eaf6ff32-2191-415d-b9c8-6ae5fdb58f98","felis","pardalis","coacbi","ecuador","esmeraldas","","1965-02-02","-79.02663","0.451877","[""geolocate_georeference""]"
"dcbaa201-f4f0-441c-a33d-b017967d6da5","felis","pardalis","caparo","trinidad and tobago","trinidad","caroni county","1894-03-28","-61.321921","10.45699","[""geolocate_georeference""]"
"af895436-df69-45fb-9b96-5aebc4e2ce07","felis","pardalis","tiahune","ecuador","esmeraldas","","1967-05-17","-78.904836","0.87053","[""geolocate_georeference""]"
"5aa5e39d-8bfb-40a7-8c06-90aba7087201","felis","pardalis","limones","ecuador","esmeraldas","","1966-07-20","-78.983056","1.249167","[""geolocate_georeference""]"
"eef15f5f-3496-4017-8e97-11321afa6fd1","felis","pardalis","aragon","ecuador","esmeraldas","","1963-09-04","-78.794077","0.983277","[""geolocate_georeference""]"
"202dcde2-807d-4f6b-b839-231076317390","felis","pardalis","mirador","ecuador","esmeraldas","","1963-04-11","-79.129155","0.447501","[""geolocate_georeference""]"
"c2019de4-d3a0-4f68-ac61-27dea6907562","leopardus","pardalis","manu","peru","madre de dios","manu","1954-10-18","-70.8333359","-12.25","[""idigbio_georeference""]"
"793485b2-9af5-4912-9b6e-305a5ef66a3c","leopardus","pardalis","clarines, 14 km w","venezuela","anzoategui","","1967-06-26","-65.3","9.95","[""idigbio_georeference""]"
"9b27376f-5a0f-480e-9b82-3379174391aa","leopardus","pardalis","puerto paez, 60 km ne, hato cariben, cinaruco river","venezuela","apure","","1966-01-01","-67.22","6.55","[""idigbio_georeference""]"
"010386fa-14ff-4e22-98ed-e1f7f8bf2300","felis","pardalis","muisne","ecuador","esmeraldas","","1965-03-21","-80.033","0.6","[""idigbio_georeference""]"
"ce0bf28b-c667-4b9a-854d-db1c3e743228","leopardus","pardalis","muquem","brazil","goias","","1923-07-28","-48.1500015","-14.5500002","[""idigbio_georeference""]"
"9089ae8d-0e2f-44f4-b626-22d4e3656ca5","leopardus","pardalis","rio do peixe","brazil","bahia","","1913-12-08","-39.2999992","-10.9833336","[""idigbio_georeference""]"
"ce3619f1-38ad-46af-939c-5b0b2e62d1a1","leopardus","pardalis","tekom","mexico","yucatan","","1940-04-18","-88.2649307","20.6012478","[""idigbio_georeference""]"
"f9a3576f-730d-4cfe-bd6a-f5ad07eb0c27","leopardus","pardalis","mountains near el tigre","ecuador","napo","","1936-07-01","-79.316667","-1.866667","[""geolocate_georeference""]"
"4cdb3dac-f603-4504-9524-ba4949665b03","leopardus","pardalis","20 kilometers north of tochiquito","mexico","campeche state","","1951-02-04","-98.380878","17.199688","[""geolocate_georeference""]"
"20248ba3-4c09-489a-bc78-836fb3748f2c","felis","pardalis","perico","peru","","","1916-09-13","-78.797163","-5.338781","[""geolocate_georeference""]"
"5bf4c61e-dca6-4a14-b674-cc93acf01a36","leopardus","pardalis","raymondsville, 20 mi e, norias ranch","united states","texas","","1935-04-09","-97.450684","26.789687","[""geolocate_georeference""]"
"322c362e-841c-4e5e-92be-9c289b9cfd85","leopardus","pardalis","doce rio, lower","brazil","espirito santo","","1931-06-29","-39.885287","-19.440878","[""geolocate_georeference""]"
"6285ae0f-4515-4060-921b-808b693dbc02","leopardus","pardalis","changuinola, 7 km ssw","panama","bocas del toro","","1960-02-27","-82.541204","9.374896","[""geolocate_georeference""]"
"34638989-6271-49e7-bcb5-eccf2c6f561a","leopardus","pardalis","dadanawa ranch, 60 mi e","guyana","upper takutu-upper essequibo","","1965-01-29","-58.685654","2.819274","[""geolocate_georeference""]"
"060ab681-d109-4441-9146-335bd2b963de","leopardus","pardalis","mandinga","panama","san blas","","1957-05-30","-79.066667","9.45","[""geolocate_georeference""]"
"61916f19-6458-4303-be2b-14e888683d52","felis","pardalis","rio tapajos, tauary","brazil","","","1933-04-01","-54.683333","-2.4","[""geolocate_georeference""]"
"ce4741c5-f6d9-425b-b729-a74320dac862","felis","pardalis","manaos","brazil","amazonas","","1700-01-01","-60.025278","-3.113333","[""geolocate_georeference""]"
"44add850-4dc0-4e1d-bbde-0488c115930d","leopardus","pardalis","fort ringgold","united states","texas","","1897-02-07","-97.943647","33.820378","[""geolocate_georeference""]"
"a46239dc-0458-4d89-a5fa-a3d3321ab06b","leopardus","pardalis","angleton, 18 mi nw","united states","texas","","1907-06-01","-95.643529","29.354047","[""geolocate_georeference""]"
"02395b3b-aab6-48b9-a85c-ca5a7640a9db","leopardus","pardalis","boca risco","panama","bocas del toro","","1964-09-19","-82.433333","9.233333","[""geolocate_georeference""]"
"8a270572-8f46-4be5-9223-8fcf9a96db1d","leopardus","pardalis","trans-chaco km. 325","paraguay","boquerón","","1973-06-26","-60","-23","[""geolocate_georeference""]"
"88340925-7871-48a4-a743-b25e0baa1f10","leopardus","pardalis","papayo","mexico","guerrero","","1903-04-10","-101.816667","18","[""geolocate_georeference""]"
"d15bcbc4-a92e-4100-b52d-604043103c92","leopardus","pardalis","coyuca","mexico","guerrero","","1903-04-24","-100.69843","18.325525","[""geolocate_georeference""]"
"9bb05e87-458d-45a8-a5ff-e087218e0e96","leopardus","pardalis","rio indio, near mouth","panama","canal zone","","1911-02-27","-80.133333","8.75","[""geolocate_georeference""]"
"0152c175-7bad-4bc9-82d9-c5bebcf35e6f","leopardus","pardalis","camoa, rio mayo","mexico","sonora","","1898-11-30","-109.259601","27.224631","[""geolocate_georeference""]"
"7ce5be76-4b3e-4e47-a104-cdf6d9cb8150","leopardus","pardalis","san juan","peru","pasco","oxapampa province","","-75.216667","-9.866667","[""geolocate_georeference""]"
"cf008f73-5931-4505-a04b-d13c3fb56b96","leopardus","pardalis","belen, rio cunucunuma","venezuela","amazonas","","1967-01-24","-65.77","3.65","[""idigbio_georeference""]"
"c0300186-5b14-4229-903e-df0634c03a9b","felis","pardalis","chiguilpe","ecuador","","","1966-05-04","-79.1","-0.267","[""idigbio_georeference""]"
"a7a603aa-5904-40ba-abc3-994868b1af17","leopardus","pardalis","tapajos river, igarape brabo","brazil","pará","","1931-06-10","-62.7","-19.77","[""idigbio_georeference""]"
"f9ef63af-489d-4d63-bf9c-fc253b6931e1","leopardus","pardalis","orope","venezuela","tachira","","1908-03-10","-72.3000031","8.3666668","[""idigbio_georeference""]"
"26d79100-96f7-4f26-ad3e-b6562043e735","leopardus","pardalis","achotal","mexico","veracruz","","1904-02-08","-95.1324997","17.7358341","[""idigbio_georeference""]"
"d0f144fc-ef97-48b6-8238-e2a09f2df485","felis","pardalis","orizaba","mexico","veracruz","","","-97.1002655","18.8506857","[""idigbio_georeference""]"
"03066b6a-b896-464d-9cc2-fdfce6bf4804","leopardus","pardalis","rio supamo, 38 km se el manteco","venezuela","bolivar","","1966-04-17","-62.25","7","[""idigbio_georeference""]"
"0aa03af5-fbf6-4792-a7c9-0ebdc978ded8","leopardus","pardalis","san pablo de kantesiya, 1 km n (n bank rio aguarico)","ecuador","napo","","1983-07-28","-76.4166641","-0.2333333","[""idigbio_georeference""]"
"5fc78c97-1665-4a65-ba1e-6d6d54812f69","leopardus","pardalis","la venta","mexico","tabasco","","1943-03-30","-96.303375","19.067513","[""geolocate_georeference""]"
"f669682d-b937-4f78-bfd9-079faf5cda1c","leopardus","pardalis","manzanillo","mexico","colima","","1892-02-12","-104.310375","19.052714","[""geolocate_georeference""]"
"d86bcd70-0821-4c28-b31d-94674f5c0195","leopardus","pardalis","kingsville, king ranch","united states","texas","","1956-12-17","-97.856109","27.515869","[""geolocate_georeference""]"
"10fafb4f-820c-4dc5-ba37-eedeb0dab7dd","leopardus","pardalis","soto la marina","mexico","tamaulipas","","1902-03-02","-98.205158","23.769874","[""geolocate_georeference""]"
"848dcafb-87fb-4921-a412-5b56a29125d7","leopardus","pardalis","mount duida","venezuela","amazonas","atabapo","","-65.614323","3.49455","[""geolocate_georeference""]"
"427b3175-e119-48bc-a726-e08ec253cbac","leopardus","pardalis","rio doce, upper","brazil","minas gerais","","1931-06-30","-42.9","-20.25","[""geolocate_georeference""]"
"4752ff0d-fc96-49f6-a917-cc8702ea418f","leopardus","pardalis","san calixto; rio tarra","colombia","norte de santander","","1943-08-12","-73.207374","8.402096","[""geolocate_georeference""]"
"defcc50b-d19e-4bc9-a1cd-09cb6b042614","leopardus","pardalis","campeche","mexico","campeche","","1900-06-26","-90.527701","19.838032","[""geolocate_georeference""]"
"859b5e10-1a63-4a9c-b679-ca098655ed5f","leopardus","pardalis","juan de zalazar","paraguay","boquerón","","1972-02-26","-59.3","-23.1","[""geolocate_georeference""]"
"3201bbd3-24bc-48ac-8e70-ff16449bd6b1","leopardus","pardalis","angleton, 18 mi w","united states","texas","","1907-09-16","-95.731195","29.169077","[""geolocate_georeference""]"
"bc5872a1-446e-434e-a895-8a97e7bd7f4d","leopardus","pardalis","armeria","mexico","colima","","1892-03-03","-103.964698","18.934268","[""geolocate_georeference""]"
"3187ca5f-9716-41ae-9443-e8f60fd9d08d","leopardus","pardalis","gatun","panama","canal zone","","1911-05-06","-79.9175","9.270556","[""geolocate_georeference""]"
"bfab57e8-8beb-4eb1-90df-b25bc370082b","leopardus","pardalis","mier","mexico","tamaulipas","","1891-05-04","-99.15","26.416667","[""geolocate_georeference""]"
"6906eb0f-8cb3-456c-92f1-01ecf1657d42","leopardus","pardalis","encontrados, 45 km wnw, el rosario","venezuela","zulia","","1968-03-30","-72.63","9.2","[""idigbio_georeference""]"
"3de4e561-3c7a-4de7-9db3-e93022515662","leopardus","pardalis","no specific locality recorded","venezuela","","","","-66.61667","6.29167","[""idigbio_georeference""]"
"da353919-01f9-44a7-bcf6-b61b783e3818","leopardus","pardalis","mirimire, 3 km n and 13 km e, cerro caridad","venezuela","falcon","","1967-12-04","-68.63","11.18","[""idigbio_georeference""]"
"a7823ad6-ad66-4593-993e-66b4a7084494","leopardus","pardalis","maracaibo","venezuela","zulia","","1911-04-28","-71.6166687","10.666667","[""idigbio_georeference""]"
"07f2dccd-8e91-4db5-b650-1441e7cb3939","leopardus","pardalis","chinaja, 4 km nw of","guatemala","alta verapaz","","1960-01-07","-90.2431","16.04223","[""idigbio_georeference""]"
"53b319e9-4906-4cbf-adb0-85ee102e1b38","leopardus","pardalis","30 mi e of dadanawa","guyana","upper takutu-upper essequibo","","","-59.08242","2.83333","[""idigbio_georeference""]"
"1a70c1fc-983a-4f8b-bc65-07ebdbd301a8","felis","pardalis","east of paraguay river, central east part of paraguay in parana drainage country","paraguay","","","1931-03-20","-57.996389","-22.993333","[""geolocate_georeference""]"
"b7255a90-ce56-4a7e-ba4e-67a0fea4001c","felis","pardalis","pucallpa","peru","ucayali","coronel portillo","1953-01-01","-74.539073","-8.385512","[""geolocate_georeference""]"
"8ae0c05f-e358-4de2-8b13-c830852289f0","leopardus","pardalis","teaba","mexico","tabasco","","1900-03-27","-92.966332","17.555969","[""geolocate_georeference""]"
"e81b170c-2a3d-4f57-ace9-6ab175fc0a64","leopardus","pardalis","buena vista","mexico","veracruz","","1901-06-23","-97.060149","19.474009","[""geolocate_georeference""]"
"91bee87c-f07b-4ce4-849c-8d63719eaced","leopardus","pardalis","acapulco","mexico","guerrero","","1903-04-25","-99.901496","16.856933","[""geolocate_georeference""]"
"81219633-3b01-40f0-9a3b-31d8def4d003","felis","pardalis","near caguazu","paraguay","","","1931-11-21","-56.067719","-25.456626","[""geolocate_georeference""]"
"905c5e2d-9c0a-4bc8-b047-addb3750dbdf","felis","pardalis","medina","colombia","","","1930-01-01","-73.333333","4.5","[""geolocate_georeference""]"
"3afb6333-ef86-4331-8844-e4f9cd751492","leopardus","pardalis","charco del toro, rio maje","panama","panama","","1950-03-23","-78.579444","8.670556","[""geolocate_georeference""]"
"f63c493d-8e44-4fd0-98c6-ebdeca978276","leopardus","pardalis","angleton, 17 mi nw","united states","texas","","1907-06-25","-95.631771","29.343798","[""geolocate_georeference""]"
"0635e07b-0b30-45f1-9a14-a2289b4627db","leopardus","pardalis","quito","ecuador","","","1953-06-27","-78.493005","-0.194568","[""geolocate_georeference""]"
"039b4c3f-5924-4141-b676-158de512078c","leopardus","pardalis","puerto angel","mexico","oaxaca","","1895-03-13","-96.491575","15.667309","[""geolocate_georeference""]"
"096a1b13-cbde-42fb-9adb-e71e7edb63c0","leopardus","pardalis","salud","panama","colon","","1957-12-22","-80.130278","9.208056","[""geolocate_georeference""]"
"05d03460-e3d6-4de3-9b2b-f1c72a1ecf48","leopardus","pardalis","s of cerro leon","paraguay","","","1978-05-26","-60.316667","-20.383333","[""geolocate_georeference""]"
"fa0dc96b-31f6-4922-aca6-7bbf14eb0bd9","leopardus","pardalis","santa ana","peru","cusco","","1915-01-02","-72.716667","-12.866667","[""geolocate_georeference""]"
"12d67a4e-c278-4203-afc5-b9c57cc21cf4","leopardus","pardalis","januaria","brazil","","","1935-04-11","-44.35988","-15.488664","[""geolocate_georeference""]"
"4bf33459-4735-4c47-bb2f-f599e06628cd","felis","pardalis","canal zone, near gamboa","panama","","","1700-01-01","-79.7","9.116667","[""geolocate_georeference""]"
"8484d1d7-d52d-4d7c-9137-dfc4031e2bc7","felis","pardalis","boquete [verbatim elevation:4000]","panama","","","1901-04-10","-81.3","8.4","[""geolocate_georeference""]"
"f2d0bead-9180-46d3-ade0-43d291cbfe64","felis","pardalis","tonala","mexico","chiapas/vera cruz","","","-104","23.316667","[""geolocate_georeference""]"
"e671e41e-eda3-44ac-a2a9-3ac1e62fc112","leopardus","pardalis","el yopal","colombia","casanare","","1952-05-28","-72.38333333","5.35","[""idigbio_georeference""]"
"776a1914-3770-4946-85af-0cd870992b0c","felis","pardalis","tola","ecuador","","","1966-04-16","-79.1","1.2","[""idigbio_georeference""]"
"b3d3e82a-11cc-4e69-a8d6-115ddab8e49f","leopardus","pardalis","chinaja, 3 km nw of","guatemala","alta verapaz","","1960-03-17","-90.23649","16.035840000000004","[""idigbio_georeference""]"
"dbf0c037-f7aa-4f2c-bcf3-b074c4491219","leopardus","pardalis","mecatan","mexico","nayarit","","1953-01-15","-105.11908886118565","21.536436829237257","[""idigbio_georeference""]"
"ce5563d9-cae3-4931-b4e4-5cf22d56e80e","leopardus","pardalis","brownsville","united states","texas","cameron co","1894-04-15","-97.4975","25.9018","[""idigbio_georeference""]"
"cabdcffb-46c4-4c44-b002-75271279a126","leopardus","pardalis","tierra blanca","mexico","veracruz","","1948-01-21","-96.3605556","18.4477778","[""idigbio_georeference""]"
"6eb134a7-288d-49cc-8668-9d9382f6649d","leopardus","pardalis","jimba, 15 km sw of","mexico","veracruz","","1947-03-05","-95.4855556","17.8411111","[""idigbio_georeference""]"
"63dcd567-959a-4abe-aa25-f8422a3a6d63","leopardus","pardalis","jesus carranza, 30 km e of","mexico","veracruz","","1948-04-22","-94.7216667","17.4316667","[""idigbio_georeference""]"
"a890ca95-7116-42e7-bef9-b66a41b99cc0","leopardus","pardalis","61 mi se pucallpa, 500 ft","peru","loreto","","","-72.293764","-4.091282","[""geolocate_georeference""]"
"49d5cce0-8905-4c62-b011-c9bb3d92c8aa","felis","pardalis","tonala","mexico","chiapas/vera cruz","","","-93.747322","16.150806","[""geolocate_georeference""]"
"483a5a32-fa6c-41f7-beb2-c1e7b621ed03","felis","pardalis","near paramaribo","suriname","","","1700-01-01","-55.162338","5.829003","[""geolocate_georeference""]"
"50e61acb-8ef5-40ee-a3d5-c8e665db3e10","felis","pardalis","tonala","mexico","chiapas/vera cruz","","","-93.742859","16.107931","[""geolocate_georeference""]"
"5a4dd516-2671-46a0-ac25-7cbbfacb6f8b","leopardus","pardalis","s of limoncocha; limoncocha","ecuador","napo","","","-76.623776","-0.410681","[""geolocate_georeference""]"
"06d444c5-a785-4aac-9d61-b83289b41280","felis","pardalis","demerara","guyana","","","","-58.15","6.8","[""geolocate_georeference""]"
"038afc97-6c17-4540-a5d2-a288fbeb0b64","leopardus","pardalis","laguna atascosa national wildlife refuge","united states","texas","cameron","","-97.389856","26.301521","[""geolocate_georeference""]"
"e1518a34-180a-41db-a7bb-5d0b1bdf31e8","leopardus","pardalis","frijoles","panama","canal zone","","1967-06-29","-81.716667","7.65","[""geolocate_georeference""]"
"94275336-f3b5-41b1-a02e-f1c73df6d345","felis","pardalis","turrialba","costa rica","","","1928-01-01","-83.683519","9.904666","[""geolocate_georeference""]"
"ddce0bca-f33f-46db-93cb-0babbeea0164","leopardus","pardalis","cuilapa, 5 mi n of","guatemala","santa rosa","","1955-03-05","-90.30028","14.349119999999997","[""idigbio_georeference""]"
"2674cff7-c18f-4544-972f-66d221cd24e5","leopardus","pardalis","la libertad, 20 km nw of","guatemala","peten","","1960-03-09","-90.266","16.92779","[""idigbio_georeference""]"
"dc1825dc-e8bd-43cc-be07-a4339fe5c067","leopardus","pardalis","escarcega, 65 km s, 128 km e of","mexico","campeche","","1963-02-25","-89.4413889","18.0144444","[""idigbio_georeference""]"
"78229bca-df49-4193-9b45-c77e87a1eece","leopardus","pardalis","chiautla","mexico","puebla","","1955-02-15","-98.6036111","18.2980556","[""idigbio_georeference""]"
"24df2b9b-c8d2-49dc-b08f-a5f5c6e424b8","leopardus","pardalis","3.9 km n potrerillos along ruta provincial 6","argentina","salta","candelaria","1998-09-11","-65.500333","-26.064694","[""idigbio_georeference""]"
"c58a01b5-4d62-4c90-a648-d9b28cb289e2","leopardus","pardalis","el manaco, 59 km se el dorado","venezuela","bolivar","","","-61.32","6.28","[""idigbio_georeference""]"
"c685ac8e-ac3a-4d08-8eda-6ee4a5bc3256","felis","pardalis","tonala","mexico","chiapas/vera cruz","","","-94.143156","18.207322","[""geolocate_georeference""]"
"6e144c7d-c15b-4fc9-8803-48b4b2b77086","leopardus","pardalis","estrella valley","costa rica","","","1949-04-27","-83.116667","9.716667","[""geolocate_georeference""]"
"9bc523c4-1664-43b4-8d80-7eecafa1c2d3","leopardus","pardalis","tapajos river","brazil","para","santarem","","-39.183333","-5.316667","[""geolocate_georeference""]"
"dbb28ed1-4a31-4514-8139-32cc44eeccb2","leopardus","pardalis","monte alegre, pachitea river","peru","huanuco","pachitea","","-74.389907","-6.469201","[""geolocate_georeference""]"
"c6b0b9f4-9355-4fe7-8002-e307221b13e5","felis","pardalis","orizaba (vera cruz)","mexico","","","","-99.699699","27.54494","[""geolocate_georeference""]"
"31659eb1-10eb-40d2-a3d2-4fe1badcc5eb","leopardus","pardalis","libertad","guatemala","peten","","","-91.7","14.616667","[""geolocate_georeference""]"
"813be49b-e0c7-40a3-b168-63d17ed48cf4","felis","pardalis","rio gatuncia","panama","","","1700-01-01","-79.785278","9.266944","[""geolocate_georeference""]"
"3c7f73b2-221a-4064-94aa-35911082005c","leopardus","pardalis","acanana, rio cunucunuma","venezuela","amazonas","","","-65.8","3.53","[""idigbio_georeference""]"
"25e3b774-6bcd-45c2-b3a3-e93de6ccb943","leopardus","pardalis","mirador","mexico","veracruz","","","-96.879434","19.213555","[""geolocate_georeference""]"
"3d32afda-43b2-448f-bf37-28d671e4f49f","leopardus","pardalis","rio jaque","panama","darien","","","-78.176944","7.525","[""geolocate_georeference""]"
"570c2875-6286-4fb4-9423-c5dc085695c7","leopardus","pardalis","iquitos","peru","loreto","maynas","","-73.253828","-3.749125","[""geolocate_georeference""]"
"8dc87357-16cb-4b4e-9cd6-9ae0c2c38ecd","leopardus","pardalis","armila","panama","san blas","","","-77.450454","8.662696","[""geolocate_georeference""]"
"e7674fc6-7840-427c-ab98-f16e2c8d0d77","leopardus","pardalis","dadanawa","guyana","upper takutu-upper essequibo","","","-59.516667","2.833333","[""geolocate_georeference""]"
"ee5d3fbe-a5a3-4e14-a72c-ebeec182ebf6","felis","pardalis","actun jih","mexico","yucatán","","","-89.983333","20.766667","[""geolocate_georeference""]"
"dff6481e-78b9-4bfd-b47b-917abbd65f2b","leopardus","pardalis","eagle pass","united states","texas","","","-100.499521","28.709143","[""geolocate_georeference""]"
"794ab91c-cc8a-450a-9716-69c2d438b5d1","felis","pardalis","talamanca","costa rica","","","","-82.783333","9.6","[""geolocate_georeference""]"
"45720456-5770-4b23-96a4-a13652379ab1","leopardus","pardalis","bat palace","guatemala","peten","","1960-06-26","-89.6233333","17.2208334","[""idigbio_georeference""]"
"3d500693-3e19-47e0-add6-5b4b74e36225","felis","pardalis","rio negro","brazil","","","","-40.910375","-17.238083","[""geolocate_georeference""]"
"7b806843-fa3b-4859-9137-ce44e5570550","leopardus","pardalis","km 586 on trans-chaco highway; copagro","paraguay","boquerón","","","-61.1","-21.566667","[""geolocate_georeference""]"
"cb54b0ff-c451-435d-be3b-2f54aea87d75","leopardus","pardalis","chinandega","nicaragua","","","","-87.131049","12.62937","[""geolocate_georeference""]"
"8f6acdd2-65d6-4f7c-be1f-0dffc48f928a","leopardus","pardalis","pacific side of costa rica","costa rica","","","","-84","10","[""geolocate_georeference""]"
"5f5e6158-beb0-458b-8fea-d4ba8e2574c9","leopardus","pardalis","rupununi river forest","guyana","","","","-58.233333","4.466667","[""geolocate_georeference""]"
"b5323e06-807d-4fd1-9f3e-4177cc8eaff0","leopardus","pardalis","napo river","peru","loreto","","","-72.653611","-3.459167","[""geolocate_georeference""]"
"0ed86203-16d5-4583-8934-5ae2d5623431","leopardus","pardalis","georgetown","guyana","","","","-58.1666679","6.8000002","[""idigbio_georeference""]"
"a359a3e7-abe5-4120-acac-e52b332b1b04","leopardus","pardalis","porto lorenzo","colombia","","","","-76.1","8.166667","[""geolocate_georeference""]"
"42517d46-0ffd-4ff3-9d54-a7ab271a106e","felis","pardalis","callao; nueva providencia; yuruari river (tributary of cyuni river)","venezuela","","","","-61.733333","7.333333","[""geolocate_georeference""]"
"166f398e-fc1d-4dc9-b323-291cd9fa76e1","leopardus","pardalis","vicinity of the canal zone","panama","","","1960-03-01","-79.781984","9.059423","[""geolocate_georeference""]"
"dc7d558f-b1fe-4cd0-bd40-d86996bad7e4","leopardus","pardalis","pernambuco","brésil","","","","-48.015833","-1.46554","[""geolocate_georeference""]"
"c717336d-4305-4ea6-ad99-5509c461684d","leopardus","pardalis","oyapock","guyane française","","","","-51.801713","3.897095","[""geolocate_georeference""]"
"3c8bbf7a-ae6a-4f13-8e79-26f023bffceb","leopardus","pardalis","bogota","colombie","","","","-74.183333","4.25","[""geolocate_georeference""]"
"db14ea17-4d51-4d3a-9fd5-5c47b6b71f82","leopardus","pardalis","borde oeste de la omega, monumento natural yaxchilán.","mexico","chiapas","ocosingo","1998-02-12","-90.9828889","16.8817778","[""idigbio_georeference""]"
"38245955-1fed-4333-998c-da884cb7aaac","leopardus","pardalis","x-hazil - felipe carrillo puerto","mexico","quintana roo","isla mujeres","1990-10-20","-88.0741667","19.3897222","[""idigbio_georeference""]"
"a3581b18-4f70-491f-a431-8f8ca08c8647","leopardus","pardalis","orilla río lacantun frente al ejido playón de la gloria, ribma","mexico","chiapas","marques de comillas","2001-10-24","-90.9186111","16.1636111","[""idigbio_georeference""]"
"07ecc142-8a71-48a9-8b51-6c4d31864bef","leopardus","pardalis","zona arqueologica calakmul","mexico","campeche","campeche","1987-10-21","-90.5316667","19.8422222","[""idigbio_georeference""]"
"6ce04ff7-373f-4f24-820e-edad953b64da","leopardus","pardalis","ej. benito juarez, 7 km. nnw, tres picos","mexico","chiapas","tonala","1985-08-28","-93.4986111","15.9644444","[""idigbio_georeference""]"
"d0b2d186-ea98-41c8-a9fc-f4f6f2864397","leopardus","pardalis","el edén, 25 km al nne de leona vicario","mexico","quintana roo","lazaro cardenas","1991-12-10","-87.1833333","21.2166667","[""idigbio_georeference""]"
"937196a7-c129-4f60-bde4-80c3f44b199d","leopardus","pardalis","ejido playón de la gloria, reserva integral de la biosfera montes azules","mexico","chiapas","marques de comillas","2001-06-02","-90.8833333","16.15","[""idigbio_georeference""]"
"32f393b8-4bf1-4fd5-ab26-2a7ed75502f3","leopardus","pardalis","rancho martínez on rio salto, 30 km e cuidad del maíz","mexico","san luis potosi","","1945-10-03","-99.28444","22.37306","[""idigbio_georeference""]"
"93575fc2-a8e4-4c6f-ad16-de2b05efb612","leopardus","pardalis","70.4 km s, 66 km w chetumal","mexico","quintana roo","othon p. blanco","1982-03-07","-88.9130556","17.9188889","[""idigbio_georeference""]"
"24217ee4-c993-41a4-8373-3fe19e85964a","leopardus","pardalis","copala","mexico","sinaloa","","1947-02-16","-105.93306369614317","23.39445976456191","[""idigbio_georeference""]"
"2d28d1aa-afdf-4023-96f8-3275a358ec66","leopardus","pardalis","6mi ne escuintla","mexico","chiapas","","1937-07-27","-92.5933333","15.3813889","[""idigbio_georeference""]"
"ef0a2c41-92e1-4c1c-92a4-2945bb674822","leopardus","pardalis","cercanías de san andrés tuxtla","mexico","veracruz de ignacio de la llave","san andres tuxtla","","-95.2122222","18.4497222","[""idigbio_georeference""]"
"4b4f64fd-46f4-40e9-ab87-71e69f86b61c","leopardus","pardalis","rio napo,llunchi","ecuador","napo","","1936-10-27","-77.817","-0.983","[""idigbio_georeference""]"
"852cf740-8823-4c7b-bafb-cc3dede9150c","leopardus","pardalis","20km s el paso","venezuela","cojedes","","1960-04-18","-68.33333","9.33333","[""idigbio_georeference""]"
"1c812596-79f0-45cc-8621-084bb8f5da42","leopardus","pardalis","nappi creek, foot of kanuku mountain, 25 mi e of lethem, rupununi","guyana","upper takutu-upper essequibo","","1961-02-26","-59.43794","3.38333","[""idigbio_georeference""]"
"c0cda057-bc31-4ff9-a9e3-439a839f01e0","leopardus","pardalis","40 mi e of dadanawa","guyana","upper takutu-upper essequibo","","1961-02-28","-58.93768","2.83333","[""idigbio_georeference""]"
"4a56d443-127e-489a-91fd-9946a78b7aac","leopardus","pardalis","kuitaro river edge, dadanawa","guyana","upper takutu-upper essequibo","","1962-03-30","-59.51666","2.83333","[""idigbio_georeference""]"
"e9e1425b-deea-45e5-94c4-260aaa176e06","felis","pardalis","vicinity of orange walk","belize","orange walk district","","1967-03-18","-88.56667","18.08333","[""idigbio_georeference""]"
