"uuid","genus","specificepithet","locality","country","stateprovince","county","datecollected","longitude","latitude","flags"
"5adcb305-fa7a-4307-94cf-28464a8aa764","lynx","canadensis","little tok river","united states","alaska","","1965-03-19","-143.344722","63.086111","[""geolocate_georeference""]"
"5b427d9e-873c-4be8-89bf-c7cfe902f766","lynx","canadensis","moon lake","united states","alaska","","1963-01-20","-148.934256","66.117869","[""geolocate_georeference""]"
"5b69627f-fc51-42df-82ac-ad105da31efd","lynx","canadensis","little salcha river","united states","alaska","","","-146.999167","64.528611","[""geolocate_georeference""]"
"5bdc2c38-5bf0-457c-9b81-34a7f2ce9edc","lynx","canadensis","st. andrews","canada","newfoundland and labrador","","1955-06-28","-74.79677","45.09693","[""geolocate_georeference""]"
"5cbb2383-9042-42db-acb5-684068044be7","lynx","canadensis","mcbride township","canada","ontario","cochrane","1980-03-01","-81.6166667","48.0666667","[""idigbio_georeference""]"
"5cdc1c66-9057-4511-b90a-01a979aad1be","lynx","canadensis","delta junction","united states","alaska","","1964-02-02","-147.7333333333","64.0375","[""idigbio_georeference""]"
"5c62f756-a987-4e77-9723-06af98ed1f4b","lynx","canadensis","denali school ground","united states","alaska","","1951-10-23","-147.747222","64.84","[""geolocate_georeference""]"
"5d4ecb8f-32c2-4999-ba35-5e07a2173cc6","lynx","canadensis","sourdough","united states","alaska","","1967-01-15","-145.513611","62.529167","[""geolocate_georeference""]"
"5f15fcf1-89d0-4bec-8fb4-e286ea694c9e","lynx","canadensis","darling creek","united states","alaska","","1994-12-01","-145.87","63.58","[""idigbio_georeference""]"
"5f5d7dbd-41e2-4687-a0a1-34d4552d16b5","lynx","canadensis","livengood","united states","alaska","","1998-12-01","-148.5333333333","65.5166666667","[""idigbio_georeference""]"
"5f5dceee-14bc-49d4-9c7c-41a4ace6537c","lynx","canadensis","mcevay township","canada","ontario","timiskaming","1979-11-09","-80.5833333","48.3333333","[""idigbio_georeference""]"
"5f159e44-315f-46df-bf36-8f027e7dffc3","lynx","canadensis","junction creek, salcha river","united states","alaska","","","-143.916667","65.083333","[""geolocate_georeference""]"
"5ffbf02b-c7f1-4eb2-b3db-3bc44840a4b0","lynx","canadensis","goose bay","united states","alaska","matanuska-susitna borough","1958-07-17","-149.525","61.0375","[""idigbio_georeference""]"
"6008b643-2ef0-4b61-a7b1-d7fef1628809","lynx","canadensis","3.5 mi from murphy dome,on murphy dome road","united states","alaska","","1964-03-12","-148.35","64.95","[""idigbio_georeference""]"
"60c21a44-3ae9-4726-9d81-479333c53c65","lynx","canadensis","strachan township","canada","ontario","sudbury","1979-11-04","-82.1666667","48.5166667","[""idigbio_georeference""]"
"60d5d197-1a2f-472b-861d-a80516b1a1f4","lynx","canadensis","anahim lake","canada","british columbia","","1931-01-01","-125.3167","52.4667","[""idigbio_georeference""]"
"60e077ba-dcd2-4d1e-86bc-2441a52a03c0","lynx","canadensis","sand lake","united states","alaska","","1992-02-27","-149.96","61.15","[""idigbio_georeference""]"
"614a47b0-e67a-4fa0-bc1a-0b38482a87cd","lynx","canadensis","clear creek","united states","alaska","","2004-11-01","-147.67775","64.57175","[""idigbio_georeference""]"
"61519bfd-268b-445b-ac81-5f43c152be29","lynx","canadensis","tetlin","united states","alaska","","1880-01-01","-142.5183","63.1369","[""idigbio_georeference""]"
"61a651fc-78b6-47b9-a16a-7abc3e0a70d2","lynx","canadensis","slana","united states","alaska","","1964-12-01","-143.9633","62.7065","[""idigbio_georeference""]"
"620b7675-4d0d-4808-af97-2655b59781cd","lynx","canadensis","chatanika","united states","alaska","","1998-12-01","-147.46","65.1","[""idigbio_georeference""]"
"621e3f66-9638-43ab-ad00-173287c8a7fd","lynx","canadensis","leo township","canada","ontario","timiskaming","1979-12-30","-80.2166667","47.3666667","[""idigbio_georeference""]"
"651e022c-b305-4671-9411-833b831e4a83","lynx","canadensis","ragged wood lake, east of lac seul","canada","ontario","kenora","1950-03-29","-91.2166667","50.5166667","[""idigbio_georeference""]"
"620ba922-2246-4e65-99fc-a1768b20fd16","lynx","canadensis","near eagle","united states","alaska","","1962-11-11","-141.2","64.788056","[""geolocate_georeference""]"
"6211b7c6-656a-4fcd-b740-fa3017fee1b8","lynx","canadensis","chena ridge","united states","alaska","","1966-01-30","-147.913399","64.835656","[""geolocate_georeference""]"
"62181910-4afc-4d05-86cd-94d47c215619","lynx","canadensis","chena river","united states","alaska","","1880-01-01","-147.911944","64.795556","[""geolocate_georeference""]"
"62268470-4eef-467d-ad62-98698d5f4258","lynx","canadensis","sandwich farm","canada","newfoundland","labrador","1915-01-25","-83.066667","42.283333","[""geolocate_georeference""]"
"62d45f1e-2454-4870-ae2a-8f44f4162f33","lynx","canadensis","birch creek at mckinley r","united states","alaska","","","-151.55","63.86","[""idigbio_georeference""]"
"62d71e27-7ef3-47a1-8164-a8bad6daf7c0","lynx","canadensis","chokosna river","united states","alaska","","1992-03-31","-143.7333333333","61.425","[""idigbio_georeference""]"
"62f15345-63c9-4ae8-b983-537f937865fc","lynx","canadensis","kendall township","canada","ontario","cochrane","1979-12-23","-83.0833333","49.6333333","[""idigbio_georeference""]"
"6336af46-2780-450b-8160-bb65158722ff","lynx","canadensis","aurora township","canada","ontario","cochrane","1979-12-08","-80.75","48.8333333","[""idigbio_georeference""]"
"63e220a6-a379-4f86-9969-c4fd3b4826c6","lynx","canadensis","sec. 11, t47n, r1w","united states","michigan","chippewa","1962-11-15","-84.39314170687054","46.48192192921165","[""idigbio_georeference""]"
"6444abba-3438-4b10-819c-7fbbd7b72bdc","lynx","canadensis","specific locality not recorded","united states","alaska","","2003-11-01","-147.3638888889","65.3588888889","[""idigbio_georeference""]"
"64696f4b-6faf-4e55-a656-7d00d5629afe","lynx","canadensis","specific locality unknown","united states","alaska","","1992-01-01","-147.36","64.35","[""idigbio_georeference""]"
"64a68949-1b96-4d74-9d13-9c3da0e6fa49","lynx","canadensis","specific locality unknown","united states","alaska","","1991-12-01","-147.3644444444","64.3588888889","[""idigbio_georeference""]"
"64e356f5-e452-4077-8f0e-20d428df27f5","lynx","canadensis","lightning creek, barkerville district","canada","british columbia","","1928-01-01","-121.8444","53.0685","[""idigbio_georeference""]"
"64e50eb6-79a5-4dee-b97a-765489f2ee14","lynx","canadensis","timmins","canada","ontario","cochrane","1951-10-30","-81.3333333","48.4666667","[""idigbio_georeference""]"
"652e809f-103d-4c26-b7ef-0451c27e2b6a","lynx","canadensis","chitna area","united states","alaska","","1965-12-01","-144.44","61.51","[""idigbio_georeference""]"
"65cf248f-46e0-4fc3-8e0f-ed49c3428196","lynx","canadensis","tolovana","united states","alaska","","1954-01-01","-149.8333333333","64.8333333333","[""idigbio_georeference""]"
"65f0ca29-1136-4989-befb-412be307039b","lynx","canadensis","hess creek","united states","alaska","","1969-12-26","-149.810278","65.672222","[""geolocate_georeference""]"
"65f6e4e7-2f3f-4627-9822-da9ecf3eec7c","lynx","canadensis","north swanson river","united states","alaska","","1999-01-21","-151.0230555556","60.8002777778","[""idigbio_georeference""]"
"663c0f0d-3e7e-4b51-8445-22f4535bace4","lynx","canadensis","mentasta lake","united states","alaska","","1967-12-04","-143.79","62.93","[""idigbio_georeference""]"
"6677c9b4-e862-4116-b9c9-48fc8d33f45e","lynx","canadensis","pic township","canada","ontario","sudbury","1980-02-29","-86.2833333","48.6833333","[""idigbio_georeference""]"
"66ce5a2f-e318-4e52-bd01-505d80a421c6","lynx","canadensis","george lake","united states","alaska","","2000-02-01","-144.5333333333","63.7833333333","[""idigbio_georeference""]"
"6740eebf-ea1a-4bfa-bd52-b629cac8c8db","lynx","canadensis","upper w fork dennison, fortymile river","united states","alaska","","","-142.5","63.4166666667","[""idigbio_georeference""]"
"66d94332-d197-4263-bbc4-ac12ba23b5e0","lynx","canadensis","grand lake","canada","newfoundland","labrador","","-57.333333","49","[""geolocate_georeference""]"
"66f64197-16ec-4e25-83ef-caaefd3652e0","lynx","canadensis","paxson lake","united states","alaska","","1965-12-11","-145.540234","62.908736","[""geolocate_georeference""]"
"67051d84-9838-4ede-ae85-b8b058d86e2f","lynx","canadensis","gakona river","united states","alaska","","1965-12-01","-145.314444","62.299444","[""geolocate_georeference""]"
"6750a4ae-6459-402f-af45-0944a2bdb189","lynx","canadensis","cathedral rapids","united states","alaska","","1966-03-26","-143.745556","63.385833","[""geolocate_georeference""]"
"67ce5f76-678c-4334-8010-b31a2988b496","lynx","canadensis","gulkana river","united states","alaska","","","-145.4","62.21","[""idigbio_georeference""]"
"687791be-63e1-4ebc-bf1f-9ab3faa6b998","lynx","canadensis","elbow lake","united states","alaska","","1999-01-01","-147.86","66.31","[""idigbio_georeference""]"
"67da6172-b8bd-49e4-a848-13cb0ab94330","lynx","canadensis","mile 1280 alcan highway, deadman lake","united states","alaska","","1968-12-10","-148.251345","63.008448","[""geolocate_georeference""]"
"68cacb8e-5e37-4b62-a796-8272ba4f6cdf","lynx","canadensis","glacier park, kintla lake","united states","montana","","1918-06-29","-113.219259","48.44219","[""geolocate_georeference""]"
"6a31243e-23a6-47e2-9ae3-9aef6d43dde5","lynx","canadensis","goldstream valley","united states","alaska","","1979-11-09","-148","64.91","[""idigbio_georeference""]"
"6b86cc3d-0898-40e5-bfbe-5c0994c4487d","lynx","canadensis","haystack mountain","united states","alaska","","1963-12-16","-147.6166666667","65.1305555556","[""idigbio_georeference""]"
"6b64b8e5-3eca-4ed1-ba66-6888a6642550","lynx","canadensis","klutina river","united states","alaska","","1972-08-12","-145.285833","61.955278","[""geolocate_georeference""]"
"6ba9c9f6-fe64-45ed-81f4-8276704f2577","lynx","canadensis","clear water creek","united states","alaska","","1961-01-28","-145.683333","68.383333","[""geolocate_georeference""]"
"6c5e1656-712d-4187-b7c7-91528996034b","lynx","canadensis","sand lake","united states","alaska","","1992-02-27","-149.9625","61.1516666667","[""idigbio_georeference""]"
"6c88251e-8710-4d57-8898-6767ba934050","lynx","canadensis","seward, kenai peninsula","united states","alaska","","1906-04-01","-149.4422222222","60.1041666667","[""idigbio_georeference""]"
"6c59e293-4cf4-4496-8ccd-9ae8196e361b","lynx","canadensis","george lake lodge","united states","alaska","","1969-04-04","-144.694722","63.761944","[""geolocate_georeference""]"
"6c65ae1a-2c3c-4cec-9977-8a732c5a3ce2","lynx","canadensis","payette national forest, penn basin","united states","idaho","","1939-09-21","-115.802576","45.08587","[""geolocate_georeference""]"
"6cee7d01-9965-48e6-8ee6-f7057658964e","lynx","canadensis","fort smith","canada","northwest territories","mackenzie district","","-111.883333","60","[""geolocate_georeference""]"
"6f1853d3-a6d4-4707-90b0-e9e7796bd64d","lynx","canadensis","salsberg township","canada","ontario","kenora","1980-01-08","-87.0166667","49.6166667","[""idigbio_georeference""]"
"6edcb17f-8148-4998-9863-7c2fce25787f","lynx","canadensis","unknown","canada","ontario","unknown","1950-03-29","-84.7482186","49.2678238","[""idigbio_georeference""]"
"6fa2f05f-6cb3-4396-8390-84661ed5d6cd","lynx","canadensis","mcallister township","canada","ontario","thunder bay","1979-11-30","-87.87843","48.9457","[""idigbio_georeference""]"
"6dd89a14-cead-4f5c-b50c-7f5afc02b75e","lynx","canadensis","goldstream near saulich","united states","alaska","","1964-03-20","-148.239444","64.878056","[""geolocate_georeference""]"
"6debe80d-7f35-46de-88c7-d6f9565c782d","lynx","canadensis","muddy river","united states","alaska","","1963-01-14","-160.192778","56.373889","[""geolocate_georeference""]"
"6e8fa8ae-1633-4114-aa04-5a59f90fb090","lynx","canadensis","macmillan river","canada","yukon","","","-135.916667","62.866667","[""geolocate_georeference""]"
"6f4343a4-4114-4c01-9a04-da9f1000cfbd","lynx","canadensis","shaw creek","united states","alaska","","","-146.1","64.25","[""idigbio_georeference""]"
"70a61a2c-0a52-47d2-bc9a-e39ac457e562","lynx","canadensis","mathieu township","canada","ontario","thunder bay","1979-11-30","-94.1666667","49.05","[""idigbio_georeference""]"
"6f3d7597-c6c8-4242-b77f-597aa2afbe2e","lynx","canadensis","w of gulkana","united states","alaska","","1966-02-08","-145.382222","62.271389","[""geolocate_georeference""]"
"6f782ab4-93cd-47ed-8f41-32bafbc45056","lynx","canadensis","edson","canada","alberta","","","-116.416667","53.583333","[""geolocate_georeference""]"
"704ae650-0ef7-4d45-9292-31d4790c6745","lynx","canadensis","slime creek, cantwell","united states","alaska","","","-148.818889","63.511389","[""geolocate_georeference""]"
"7199d333-fa82-4a10-b943-0b39af7c0d5b","lynx","canadensis","arrow lakes","canada","british columbia","kootenay boundary","","-118.06805600000001","49.866667","[""idigbio_georeference""]"
"71a7076b-e52b-422b-9d7d-b5e428b13e2d","lynx","canadensis","gakona","united states","alaska","","1965-12-21","-145.3041","62.3014","[""idigbio_georeference""]"
"722e575a-7267-49cd-bb3f-cb3b590c0bf2","lynx","canadensis","farewell lake","united states","alaska","","1962-12-18","-153.6383","62.5541","[""idigbio_georeference""]"
"7140d8ea-0d95-4c21-96cc-0ad92117cbfc","lynx","canadensis","glacier lake","canada","northwest territories","south slave","1937-07-22","-127.551752","62.083224","[""geolocate_georeference""]"
"722c6858-5a55-48fb-b7b7-d4bef5456a61","lynx","canadensis","mile 20 se beaver","united states","alaska","","1970-12-12","-147.396389","66.359444","[""geolocate_georeference""]"
"738dfd54-f140-4e78-812d-d0cdaffd10c7","lynx","canadensis","nassau township","canada","ontario","cochrane","1980-02-05","-84.1666667","49.65","[""idigbio_georeference""]"
"73d5e33e-75da-4546-9895-b76d133bb28e","lynx","canadensis","lick creek","united states","alaska","","","-142.26","62.58","[""idigbio_georeference""]"
"72e64fa2-f121-44df-9b8f-4766c387dd75","lynx","canadensis","black rapids","united states","alaska","","1965-03-06","-145.86","63.531111","[""geolocate_georeference""]"
"7326d26a-0a1f-49d7-b0b7-49e3f71e9569","lynx","canadensis","birch hill","united states","alaska","","1966-01-02","-164.8775","65.206667","[""geolocate_georeference""]"
"73694d6a-90a7-484b-959e-3b186f7458ec","lynx","canadensis","wolf lake","united states","alaska","","1964-02-05","-149.280589","61.644307","[""geolocate_georeference""]"
"73a34afd-212b-49c0-bb40-cf6ce0823e69","lynx","canadensis","eielson air force base","united states","alaska","","","-147.094362","64.669596","[""geolocate_georeference""]"
"74bca046-a5c8-475c-8bc3-10e627612399","lynx","canadensis","gaudry township","canada","ontario","algoma","1980-02-03","-83.78221","47.10365","[""idigbio_georeference""]"
"75106aac-001d-4db9-9686-183bd277028f","lynx","canadensis","taku river, se alaska","united states","alaska","","1907-05-21","-133.8413888889","58.5175","[""idigbio_georeference""]"
"7519cf12-cef8-454a-a264-5e641ba54f00","lynx","canadensis","rosie creek","united states","alaska","","1990-12-01","-148.0833333333","64.7333333333","[""idigbio_georeference""]"
"74ec95b5-fdc5-4241-af14-40f2f774f021","lynx","canadensis","island lake","canada","manitoba","","","-94.766667","53.966667","[""geolocate_georeference""]"
"752d5aa2-9eb4-4808-83d7-4381c8249a27","lynx","canadensis","berry creek","united states","alaska","","1966-02-26","-163.982778","65.659167","[""geolocate_georeference""]"
"75406915-b0e7-45be-aa75-267d57130bc3","lynx","canadensis","knik river bridge","united states","alaska","","1971-02-19","-149.406389","61.470833","[""geolocate_georeference""]"
"7565e110-ca78-4b5c-974d-5e8665a70588","lynx","canadensis","fairbanks","united states","alaska","fairbanks north star borough","1969-11-28","-147.716389","64.837778","[""geolocate_georeference""]"
"76334864-f70c-42d9-81d5-1e0937a57045","lynx","canadensis","moose creek","united states","alaska","","1962-12-15","-147.13","62.7","[""idigbio_georeference""]"
"7642ebb2-36c3-4ae9-aaa8-9f8c42df6b13","lynx","canadensis","mile 37, dalton highway","united states","alaska","","1996-03-01","-149.3746111111","65.7611361111","[""idigbio_georeference""]"
"765324be-daa8-412a-a140-b6704a4769b0","lynx","canadensis","anaconda creek","united states","alaska","","1990-12-15","-147.05","64.9666666667","[""idigbio_georeference""]"
"76d8d99e-e7f8-4c11-b69e-706cc1caa8eb","lynx","canadensis","bryant township","canada","ontario","thunder bay","1979-12-30","-85.51413","48.7572","[""idigbio_georeference""]"
"76f50737-a63d-40ef-b050-9ec2124a1666","lynx","canadensis","toronto, bathurst avenue and saint clair avenue","canada","ontario","york; metro toronto","1905-06-30","-79.3833333","43.6666667","[""idigbio_georeference""]"
"7708720a-0dae-4d0a-9e5a-ada9d4cd06c4","lynx","canadensis","","united states","alaska","","","-147.25","64.35","[""idigbio_georeference""]"
"77394e3f-82bd-48c5-8a75-969c148d1ee2","lynx","canadensis","edighoffer township","canada","ontario","sudbury","1980-02-02","-82.6333333","47.2833333","[""idigbio_georeference""]"
"75f82fed-bf0f-45c0-8be9-3799a1b263e7","lynx","canadensis","bolio lake, delta area","united states","alaska","","1964-11-09","-145.843611","63.894444","[""geolocate_georeference""]"
"766c4c1b-15f9-4fab-a8ff-7fa4c9899595","lynx","canadensis","tatalina river","united states","alaska","","1972-11-24","-149.2975","65.088333","[""geolocate_georeference""]"
"781a9260-cc7b-46a5-956c-18b02eaf89cf","lynx","canadensis","stimson township","canada","ontario","cochrane","1979-11-27","-80.6166667","49","[""idigbio_georeference""]"
"78227e69-68c0-4902-9f4d-2a79a7690a47","lynx","canadensis","jacksina river","united states","alaska","","1999-11-01","-142.8666666667","62.35","[""idigbio_georeference""]"
"78efd607-338f-4ba6-9f5c-d5e1ad1d84d9","lynx","canadensis","","united states","maine","","","-69.356201","45.151684","[""idigbio_georeference""]"
"788c43fa-b378-4092-9a16-cbd5b371dd7c","lynx","canadensis","diamond, kieger ceek","united states","oregon","","1916-10-28","-118.666031","43.012103","[""geolocate_georeference""]"
"c6741b04-c600-4b09-b6cb-45f2d0eb39ca","lynx","canadensis","east fork of chandalar river at arctic village","united states","alaska","yukon-koyukuk dist.","2004-01-16","-145.537778","68.126944","[""geolocate_georeference""]"
"791272ce-a0b3-4999-ab31-e5def9a34b2f","lynx","canadensis","tanana flats, crooked creek","united states","alaska","","2000-04-04","-151.279167","60.320833","[""geolocate_georeference""]"
"79e947df-77bf-486e-88f7-bc6d2733666c","lynx","canadensis","fairbanks, 20-30 mi s, tanana flats","united states","alaska","","1975-02-28","-147.71038451265824","64.47616740965651","[""idigbio_georeference""]"
"79ffbe33-4e3e-431c-bb70-24be3ebaa194","lynx","canadensis","black river","united states","alaska","","1954-12-01","-142.33","66.25","[""idigbio_georeference""]"
"7a87a77f-7b44-4b1a-9f13-9310839859f8","lynx","canadensis","eielson air force base","united states","alaska","","1954-03-13","-147.0833333333","64.6666666667","[""idigbio_georeference""]"
"7b107aa6-7190-435d-a703-1e3a4a90d688","lynx","canadensis","herb lake","canada","manitoba","","","-99.779678","54.77826","[""idigbio_georeference""]"
"7990ce60-b029-433e-a45f-ae22b66ab132","lynx","canadensis","dry creek, healy","united states","alaska","","1964-01-30","-165.416389","64.502222","[""geolocate_georeference""]"
"7a93994b-60af-46a2-ac5a-25fd506d29cb","lynx","canadensis","south creek, dot lake","united states","alaska","","1966-03-04","-147.299167","61.990278","[""geolocate_georeference""]"
"7b37b774-4ec3-4c36-a6bf-1970e485d3da","lynx","canadensis","chugiak","united states","alaska","","1957-03-07","-149.48415646808104","61.388347477880544","[""idigbio_georeference""]"
"7b5e9798-7ba2-4dcf-8659-692463ccaaf8","lynx","canadensis","bell township","canada","ontario","kenora","1980-01-13","-85.4333333","49.9166667","[""idigbio_georeference""]"
"7bb4eed7-bf56-4004-b3fe-ad309b9eda91","lynx","canadensis","jan lake","united states","alaska","","","-143.9166666667","63.5666666667","[""idigbio_georeference""]"
"7bf490da-e46f-460d-b637-e409d4e15a7d","lynx","canadensis","roche township","canada","ontario","algoma","1950-03-25","-83.91317124204868","49.12299959051406","[""idigbio_georeference""]"
"7c988c36-26eb-40bb-a2aa-1b35de54b841","lynx","canadensis","sheep creek road","united states","alaska","","1963-12-22","-147.92","64.88","[""idigbio_georeference""]"
"7cc9f7df-2591-44e9-89b2-17743c5f3a19","lynx","canadensis","anchorage","united states","alaska","","1956-06-19","-149.142223","61.128007","[""idigbio_georeference""]"
"7c1c422d-134c-4ac6-999b-1733434e6e17","lynx","canadensis","chitina","united states","alaska","","1965-12-01","-144.436944","61.515833","[""geolocate_georeference""]"
"7d079759-4cf6-478a-b698-d0c763eb7fd3","lynx","canadensis","","united states","alaska","","1964-03-03","-143.35","63.38","[""idigbio_georeference""]"
"7d729889-c1c3-43c9-8033-105c62a946ad","lynx","canadensis","wolf lake","united states","alaska","","2004-12-01","-142.1530277778","63.4571944444","[""idigbio_georeference""]"
"7d9ab893-c334-4d1c-be4e-90799ac55fa8","lynx","canadensis","nikolai","united states","alaska","","","-154.15","62.9666666667","[""idigbio_georeference""]"
"7da2c04e-23bd-4a6f-85f4-338297371fe1","lynx","canadensis","dorion township","canada","ontario","thunder bay","1979-12-30","-88.64952","48.78349","[""idigbio_georeference""]"
"7dd9d1ed-4a6c-4425-9f0e-c59460b0b95d","lynx","canadensis","black hills","united states","alaska","","","-141.75","62.66","[""idigbio_georeference""]"
"7ddb3145-7d2b-4b43-8d1a-9ba61d5714ce","lynx","canadensis","little falls brook","canada","newfoundland and labrador","","1956-04-23","-58.0333333333333","48.9","[""idigbio_georeference""]"
"7df5d039-67a9-426a-9f9b-85d5c5ef7b14","lynx","canadensis","lyon township","canada","ontario","thunder bay","1979-12-30","-88.31313","48.86418","[""idigbio_georeference""]"
"7d61a911-df3c-4f96-9654-6f4784cd48dd","lynx","canadensis","junction creek","united states","alaska","","","-160.948333","64.132222","[""geolocate_georeference""]"
"7d7d0739-00eb-4ce6-ace1-ce4e3c3d10f3","lynx","canadensis","siwash creek","united states","alaska","","2000-02-25","-151.069167","62.570833","[""geolocate_georeference""]"
"7d8c684b-efb0-4c0d-8a86-d18fff7f971c","lynx","canadensis","west fork fortymile","united states","alaska","","1966-11-04","-150.448889","61.428889","[""geolocate_georeference""]"
"7e558842-ed6e-4538-83cd-5015b3f2765f","lynx","canadensis","pelly river, mouth of indian creek","canada","yukon","","","-138.383333","67.566667","[""geolocate_georeference""]"
"7ebcdf3a-333b-4f2f-9ed0-484ecd19fccd","lynx","canadensis","chitna area","united states","alaska","","","-144.442","61.5156","[""idigbio_georeference""]"
"7ef91ea9-9000-4067-8d5e-b092daf2c4ec","lynx","canadensis","hellyer township","canada","ontario","sudbury","1979-12-19","-82.7833333","47.9666667","[""idigbio_georeference""]"
"7f65a445-52bf-4183-bf5c-82a933a52867","lynx","canadensis","lower salcha river","united states","alaska","","1998-12-31","-143.9166666667","65.0833333333","[""idigbio_georeference""]"
"7fe79bce-e2c8-4ccd-bce3-8bb39fc3ce42","lynx","canadensis","skyridge drive","united states","alaska","","2010-09-22","-147.6716166667","64.9207","[""idigbio_georeference""]"
"7ff3a9b5-687a-4b98-8011-8df5984149cd","lynx","canadensis","gerstle river","united states","alaska","","1964-02-14","-145.1333333333","64.0583333333","[""idigbio_georeference""]"
"7ef3e1f6-25cd-4aed-8e8f-910d04311b32","lynx","canadensis","little tonsina river","united states","alaska","","1965-02-03","-145.208889","61.611389","[""geolocate_georeference""]"
"7f355855-ba7f-44a4-aeae-87d52c6ca68a","lynx","canadensis","moose creek","united states","alaska","","1967-12-23","-147.143611","64.71","[""geolocate_georeference""]"
"7fb8520a-b213-418b-8785-f566ad06bf9b","lynx","canadensis","bonanza creek","united states","alaska","","1966-01-16","-151.345","65.322778","[""geolocate_georeference""]"
"81eddbb1-0a4c-4b2c-acc2-0c7a7e99d042","lynx","canadensis","farquhar township","canada","ontario","cochrane","1979-11-19","-84.4","49.25","[""idigbio_georeference""]"
"82c0dedd-f870-4379-9a11-3cc83505dd7c","lynx","canadensis","mckelvie township","canada","ontario","thunder bay","1980-01-03","-86.88311","49.62324","[""idigbio_georeference""]"
"82224865-0978-42f3-8a04-fb636b26d024","lynx","canadensis","5 m east fairbanks","united states","alaska","","2003-01-01","-147.54712","64.8370883333","[""idigbio_georeference""]"
"8244a228-b652-4996-8883-89e9cc15de5b","lynx","canadensis","blair lakes","united states","alaska","","1998-12-01","-147.35","64.35","[""idigbio_georeference""]"
"81f8b51d-214f-4a6d-b8f7-a45da8789d99","lynx","canadensis","kotsina river","united states","alaska","","1967-04-02","-144.408333","61.54","[""geolocate_georeference""]"
"820a1d0f-9196-4b11-87e8-e99e2f89985b","lynx","canadensis","dominion creek, salmon river drainage, aniak","united states","alaska","","1962-12-09","-155.189167","64.483333","[""geolocate_georeference""]"
"83dae67b-6f24-4c18-b975-64223e2a3c11","lynx","canadensis","north williams township","canada","ontario","timiskaming","1980-01-11","-81","47.45","[""idigbio_georeference""]"
"83fa897b-2fed-42ff-94c6-d865778fd930","lynx","canadensis","mitchell's ranch (mosquito flats)","united states","alaska","","","-142.91","63.86","[""idigbio_georeference""]"
"8424e521-fe69-49bf-b736-a40e838c8792","lynx","canadensis","bayly township","canada","ontario","timiskaming","1980-02-10","-79.7","47.9","[""idigbio_georeference""]"
"82a01515-198e-4aac-8752-e1b8b331918c","lynx","canadensis","pelly river, kalzas river","canada","yukon","","1905-06-28","-135.483333","62.866667","[""geolocate_georeference""]"
"82f9e115-0f37-492e-9bd0-6160b23ae0f2","lynx","canadensis","tatletuey lake, head of, 12 mi w thurdade lake","canada","british columbia","","1913-09-27","-133.916667","59.416667","[""geolocate_georeference""]"
"83731976-fc9e-4f7f-bf95-8b6ae4507a8a","lynx","canadensis","tompkins","canada","newfoundland and labrador","","1954-07-28","-59.219167","47.803611","[""geolocate_georeference""]"
"8375285d-ca0e-41b7-b425-f5ac7cc0dac4","lynx","canadensis","bridge lake","united states","wyoming","","1917-10-02","-106.109178","41.146641","[""geolocate_georeference""]"
"8389d925-fe92-4719-a109-9c0540e31d1f","lynx","canadensis","trout lake","united states","washington","","1896-02-07","-117.373135","48.12085","[""geolocate_georeference""]"
"83d0de64-667b-4c1b-ad11-068e20874dba","lynx","canadensis","our point of view lodge, kenai lake","united states","alaska","","1958-02-15","-149.468444","60.399708","[""geolocate_georeference""]"
"84c101d0-e61a-4634-a3a1-2129dd14088c","lynx","canadensis","leonard township","canada","ontario","timiskaming","1980-01-17","-81","47.55","[""idigbio_georeference""]"
"84c88f2a-0f06-4458-b29b-a3d1e775a012","lynx","canadensis","specific locality unknown","united states","alaska","","1992-02-02","-145.5323","61.4291","[""idigbio_georeference""]"
"85629a8f-ab7a-42f3-a86c-0d39a2a03441","lynx","canadensis","gaunt township","canada","ontario","algoma","1980-01-30","-83.14607","47.19304","[""idigbio_georeference""]"
"8978108b-6de2-4dc0-818e-5f18b72e36c0","lynx","canadensis","allenby township","canada","ontario","algoma","1980-01-20","-82.73489","48.90654","[""idigbio_georeference""]"
"84de3d3d-b150-4fb3-8a31-9ebaa04ddc14","lynx","canadensis","park rapids, 4 mi e","united states","washington","stevens county","1940-03-31","-117.551727","48.526261","[""geolocate_georeference""]"
"85d53b5f-2169-434b-90c0-6ab886d94ad2","lynx","canadensis","tazlina river, glennallen","united states","alaska","","1966-03-23","-145.387222","62.038611","[""geolocate_georeference""]"
"86754f60-73ad-410b-96b2-01590e889d2b","lynx","canadensis","fort nelson, 94 mi s of; buckinghorse river","canada","british columbia","peace river dist","1946-07-01","-122.69892359910125","57.44643050155895","[""idigbio_georeference""]"
"86ad2873-4dc1-4a89-9afc-f0be5924641b","lynx","canadensis","isle royale,near wahsington harbor","united states","michigan","keweenaw","","-89.1921880360685","47.89999154656207","[""idigbio_georeference""]"
"8701157f-1dd1-4be5-a32f-2b55f9d99ea6","lynx","canadensis","robertson river","united states","alaska","","1964-02-02","-143.78","63.5","[""idigbio_georeference""]"
"871eaeb0-f6c4-4589-8f6e-8f68dd2cc4db","lynx","canadensis","calder township","canada","ontario","cochrane","1979-12-01","-81.3666667","49.0833333","[""idigbio_georeference""]"
